ENSEMBLE,REAL,PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
iter-0,6,PERM,LowerReek,North,Total,1270.4961,,10000.0,0.10025177,1.8400436999999998,4260.195,2376.735,geogrid,geogrid
iter-0,6,PORO,LowerReek,North,Total,0.17040709,,0.45619982,0.0,0.048412804000000004,0.28924033,0.09141638,geogrid,geogrid
iter-0,6,SW,LowerReek,North,Total,0.9906054,,1.0,0.025437685,1.0,1.0,0.08985113,geogrid,geogrid
iter-0,6,PERM,LowerReek,Reach,Total,1489.2167,,10000.0,0.08070951,3.2479959,5065.3584,2540.9412,geogrid,geogrid
iter-0,6,PORO,LowerReek,Reach,Total,0.18449704,,0.44118378,0.0,0.07085173,0.29293966,0.0851685,geogrid,geogrid
iter-0,6,SW,LowerReek,Reach,Total,0.6427093,,1.0,0.0,0.06728835400000001,1.0,0.3981731,geogrid,geogrid
iter-0,6,PERM,LowerReek,Stormlands,Total,2102.3748,,10000.0,0.14304063,5.6899953000000005,6275.4067,2732.24,geogrid,geogrid
iter-0,6,PORO,LowerReek,Stormlands,Total,0.20614834,,0.3965829,0.0,0.07797811,0.29878503,0.08309905,geogrid,geogrid
iter-0,6,SW,LowerReek,Stormlands,Total,0.09130504,,0.55455023,0.0,0.024911403999999998,0.23319909,0.09146738,geogrid,geogrid
iter-0,6,PERM,LowerReek,Vale,Total,1031.1417,,10000.0,0.10062486,2.3215127,3606.0874,2197.538,geogrid,geogrid
iter-0,6,PORO,LowerReek,Vale,Total,0.16205779,,0.41063052,0.0,0.05641522,0.27852833,0.08379726,geogrid,geogrid
iter-0,6,SW,LowerReek,Vale,Total,0.6801484,,1.0,0.0,0.057609715,1.0,0.39794216,geogrid,geogrid
iter-0,6,PERM,LowerReek,Westerlands,Total,1515.2279999999998,,10000.0,0.14485589,3.715924,5022.8745,2529.4075,geogrid,geogrid
iter-0,6,PORO,LowerReek,Westerlands,Total,0.18777403,,0.46143922,0.0,0.071056046,0.29202244,0.083803825,geogrid,geogrid
iter-0,6,SW,LowerReek,Westerlands,Total,0.976511,,1.0,0.0,1.0,1.0,0.13536407,geogrid,geogrid
iter-0,6,PERM,MidReek,Dorne,Total,779.98145,,10000.0,0.080209486,2.0205599999999997,2553.7866,1847.7272,geogrid,geogrid
iter-0,6,PORO,MidReek,Dorne,Total,0.14792702,,0.43576750000000003,0.0,0.045665412999999995,0.26485503,0.082832545,geogrid,geogrid
iter-0,6,SW,MidReek,Dorne,Total,0.9574280999999999,,1.0,0.0,1.0,1.0,0.17827284,geogrid,geogrid
iter-0,6,PERM,MidReek,IronIslands,Total,1194.2122,,10000.0,0.0548268,2.7720082,4032.0483,2269.6658,geogrid,geogrid
iter-0,6,PORO,MidReek,IronIslands,Total,0.17483607,,0.42824215,0.0,0.07095118,0.28098986,0.080000944,geogrid,geogrid
iter-0,6,SW,MidReek,IronIslands,Total,0.44315898,,1.0,0.0,0.03608695,1.0,0.41095020000000004,geogrid,geogrid
iter-0,6,PERM,MidReek,North,Total,1358.8988,,10000.0,0.082199745,2.5572708,4590.2134,2438.0369,geogrid,geogrid
iter-0,6,PORO,MidReek,North,Total,0.17735632,,0.43688363,0.0,0.06315979,0.28819653,0.08531313,geogrid,geogrid
iter-0,6,SW,MidReek,North,Total,0.9908703999999999,,1.0,0.0,1.0,1.0,0.08844489,geogrid,geogrid
iter-0,6,PERM,MidReek,Reach,Total,1299.5188,,10000.0,0.076800615,2.5657682,4286.708,2368.2878,geogrid,geogrid
iter-0,6,PORO,MidReek,Reach,Total,0.17827801,,0.49466872,0.0,0.067810535,0.2890705,0.084193215,geogrid,geogrid
iter-0,6,SW,MidReek,Reach,Total,0.5813522,,1.0,0.0,0.05458437,1.0,0.40813065,geogrid,geogrid
iter-0,6,PERM,MidReek,Stormlands,Total,975.5171,,10000.0,0.28321907,3.5066660000000005,3205.8691,2032.844,geogrid,geogrid
iter-0,6,PORO,MidReek,Stormlands,Total,0.17249885,,0.42809030000000003,0.0,0.080276765,0.27542084,0.07499232,geogrid,geogrid
iter-0,6,SW,MidReek,Stormlands,Total,0.152748,,0.47705117,0.0,0.02779814,0.29340395,0.10617339999999999,geogrid,geogrid
iter-0,6,PERM,MidReek,Vale,Total,1606.8148,,10000.0,0.08444791,3.0193357000000005,5499.0464,2653.0872,geogrid,geogrid
iter-0,6,PORO,MidReek,Vale,Total,0.18413316,,0.42995387,0.0,0.07015751,0.29445025,0.085487336,geogrid,geogrid
iter-0,6,SW,MidReek,Vale,Total,0.611984,,1.0,0.0,0.038461734,1.0,0.42600745,geogrid,geogrid
iter-0,6,PERM,MidReek,Westerlands,Total,1089.985,,10000.0,0.12714377,1.9708546000000002,3860.7075,2294.7422,geogrid,geogrid
iter-0,6,PORO,MidReek,Westerlands,Total,0.15635648,,0.46595329999999996,0.0,0.05124659,0.2818365,0.08759233,geogrid,geogrid
iter-0,6,SW,MidReek,Westerlands,Total,0.9658215,,1.0,0.0,1.0,1.0,0.16484828,geogrid,geogrid
iter-0,6,PERM,UpperReek,Dorne,Total,607.0321,,10000.0,0.07536829,1.3267148000000002,1900.711,1707.5994,geogrid,geogrid
iter-0,6,PORO,UpperReek,Dorne,Total,0.13322288,,0.427167,0.0,0.04201029,0.25348875,0.07828839,geogrid,geogrid
iter-0,6,SW,UpperReek,Dorne,Total,0.90988666,,1.0,0.0,0.5553888000000001,1.0,0.24361756,geogrid,geogrid
iter-0,6,PERM,UpperReek,IronIslands,Total,971.69745,,10000.0,0.07870632400000001,3.2919419999999997,3249.4465,2117.709,geogrid,geogrid
iter-0,6,PORO,UpperReek,IronIslands,Total,0.168874,,0.40279257,0.0,0.07493232,0.2760559,0.07613945,geogrid,geogrid
iter-0,6,SW,UpperReek,IronIslands,Total,0.36290228,,1.0,0.0,0.034014374,1.0,0.35678643,geogrid,geogrid
iter-0,6,PERM,UpperReek,North,Total,570.9844400000001,,10000.0,0.070382476,1.6266732,1658.7156,1685.7285,geogrid,geogrid
iter-0,6,PORO,UpperReek,North,Total,0.13347435,,0.4159475,0.0,0.04307382,0.24760482,0.07687604,geogrid,geogrid
iter-0,6,SW,UpperReek,North,Total,0.9906963,,1.0,0.0,1.0,1.0,0.08750087,geogrid,geogrid
iter-0,6,PERM,UpperReek,Reach,Total,844.68964,,10000.0,0.08037377,1.7866659,2814.31,2019.3171,geogrid,geogrid
iter-0,6,PORO,UpperReek,Reach,Total,0.15371029,,0.45984137,0.0,0.055693295,0.27011544,0.08067132,geogrid,geogrid
iter-0,6,SW,UpperReek,Reach,Total,0.54395664,,1.0,0.0,0.045292284,1.0,0.39469212,geogrid,geogrid
iter-0,6,PERM,UpperReek,Stormlands,Total,2251.256,,10000.0,0.49603748,6.5094895,7411.3906,2995.403,geogrid,geogrid
iter-0,6,PORO,UpperReek,Stormlands,Total,0.21523166,,0.42545286,0.0,0.09142660000000001,0.3062187,0.080174945,geogrid,geogrid
iter-0,6,SW,UpperReek,Stormlands,Total,0.08406117,,0.41499466,0.0,0.020483159,0.21757378,0.08341036,geogrid,geogrid
iter-0,6,PERM,UpperReek,Vale,Total,314.35828,,10000.0,0.049164277,1.1864496,473.60693,1240.1715,geogrid,geogrid
iter-0,6,PORO,UpperReek,Vale,Total,0.10712100000000001,,0.37873447,0.0,0.028792784,0.20409057,0.068360634,geogrid,geogrid
iter-0,6,SW,UpperReek,Vale,Total,0.6421509,,1.0,0.0,0.16874641,1.0,0.38004392,geogrid,geogrid
iter-0,6,PERM,UpperReek,Westerlands,Total,252.91,,10000.0,0.035173766,1.4455501,82.51133,1172.6469,geogrid,geogrid
iter-0,6,PORO,UpperReek,Westerlands,Total,0.11766418,,0.42228028,0.0,0.040073723,0.20002523,0.06458589,geogrid,geogrid
iter-0,6,SW,UpperReek,Westerlands,Total,0.9702476000000001,,1.0,0.0,1.0,1.0,0.13946669,geogrid,geogrid
iter-0,6,PERM,LowerReek,Total,Background,12.167855,,100.0,0.0615419,1.4873308,28.530888,16.472824,geogrid,geogrid
iter-0,6,PORO,LowerReek,Total,Background,0.09968942,,0.29146725,0.0,0.03442058,0.16453585,0.049550887,geogrid,geogrid
iter-0,6,SW,LowerReek,Total,Background,0.9049071,,1.0,0.0,0.47278383,1.0,0.22522840000000002,geogrid,geogrid
iter-0,6,PERM,LowerReek,Total,Channel,3067.034,,10000.0,16.814787,457.11017000000004,8385.264000000001,2896.913,geogrid,geogrid
iter-0,6,PORO,LowerReek,Total,Channel,0.25048155,,0.46143922,0.03656362,0.18720381,0.31400433,0.049331717000000004,geogrid,geogrid
iter-0,6,SW,LowerReek,Total,Channel,0.79592854,,1.0,0.018066118,0.05683326,1.0,0.38287386,geogrid,geogrid
iter-0,6,PERM,LowerReek,Total,Crevasse,178.27071999999998,,1000.0,0.6872267,22.5153,437.02167000000003,212.18231,geogrid,geogrid
iter-0,6,PORO,LowerReek,Total,Crevasse,0.20277825,,0.39495027,0.0031417608000000002,0.13837750000000001,0.26688379999999995,0.050023455,geogrid,geogrid
iter-0,6,SW,LowerReek,Total,Crevasse,0.82030827,,1.0,0.044986702999999996,0.16332702,1.0,0.33473676,geogrid,geogrid
iter-0,6,PERM,MidReek,Total,Background,11.311262,,100.0,0.0548268,1.4816899,26.539492,14.965361999999999,geogrid,geogrid
iter-0,6,PORO,MidReek,Total,Background,0.101816535,,0.30720872,0.0,0.03911779,0.16484036,0.048057392000000004,geogrid,geogrid
iter-0,6,SW,MidReek,Total,Background,0.90627533,,1.0,0.0,0.4503777,1.0,0.22699675,geogrid,geogrid
iter-0,6,PERM,MidReek,Total,Channel,3054.9216,,10000.0,6.405431299999999,444.1064,8382.914,2898.4507,geogrid,geogrid
iter-0,6,PORO,MidReek,Total,Channel,0.24975067,,0.49466872,0.03124708,0.18593761,0.31351322,0.04984686,geogrid,geogrid
iter-0,6,SW,MidReek,Total,Channel,0.71346074,,1.0,0.017155888,0.04424992,1.0,0.42858985,geogrid,geogrid
iter-0,6,PERM,MidReek,Total,Crevasse,184.63359,,1000.0,0.75289553,23.129932,452.15848,215.80505,geogrid,geogrid
iter-0,6,PORO,MidReek,Total,Crevasse,0.20290315,,0.4050843,0.0,0.13840006,0.26676702,0.050077863,geogrid,geogrid
iter-0,6,SW,MidReek,Total,Crevasse,0.74743086,,1.0,0.0,0.12569082,1.0,0.38155037,geogrid,geogrid
iter-0,6,PERM,UpperReek,Total,Background,11.998199000000001,,100.0,0.035173766,1.3137311,28.391582,16.466131,geogrid,geogrid
iter-0,6,PORO,UpperReek,Total,Background,0.10406727,,0.33042237,0.0,0.037066873,0.16900088,0.050266205999999994,geogrid,geogrid
iter-0,6,SW,UpperReek,Total,Background,0.8782841999999998,,1.0,0.0,0.3530906,1.0,0.25850059999999997,geogrid,geogrid
iter-0,6,PERM,UpperReek,Total,Channel,2957.0823,,10000.0,17.775595000000003,413.17642,8236.555,2887.5625,geogrid,geogrid
iter-0,6,PORO,UpperReek,Total,Channel,0.24687494,,0.45984137,0.025394231,0.18171762,0.31216368,0.050672195999999996,geogrid,geogrid
iter-0,6,SW,UpperReek,Total,Channel,0.5266408,,1.0,0.015751602,0.031526543,1.0,0.46803254,geogrid,geogrid
iter-0,6,PERM,UpperReek,Total,Crevasse,183.66508000000002,,1000.0,0.88703513,23.440523000000002,449.12035999999995,214.82881,geogrid,geogrid
iter-0,6,PORO,UpperReek,Total,Crevasse,0.20354679999999997,,0.38844794,0.0,0.13855776,0.26733962,0.049952447000000004,geogrid,geogrid
iter-0,6,SW,UpperReek,Total,Crevasse,0.59396595,,1.0,0.0,0.086584695,1.0,0.428048,geogrid,geogrid
iter-0,6,PERM,Total,Dorne,Background,10.912767,,100.0,0.0615419,1.318357,25.437313,14.712678,geogrid,geogrid
iter-0,6,PORO,Total,Dorne,Background,0.09868447,,0.30285665,0.0,0.032575782000000005,0.16261035,0.0494638,geogrid,geogrid
iter-0,6,SW,Total,Dorne,Background,0.9839563,,1.0,0.0,1.0,1.0,0.08635221400000001,geogrid,geogrid
iter-0,6,PERM,Total,Dorne,Channel,2669.7009999999996,,10000.0,6.5452876,390.79357999999996,6983.8335,2686.2617,geogrid,geogrid
iter-0,6,PORO,Total,Dorne,Channel,0.24306493,,0.43576750000000003,0.03124708,0.18024994,0.3066403,0.049262077,geogrid,geogrid
iter-0,6,SW,Total,Dorne,Channel,0.87250876,,1.0,0.03474058,0.16039389999999998,1.0,0.30455893,geogrid,geogrid
iter-0,6,PERM,Total,Dorne,Crevasse,174.06793000000002,,1000.0,0.75289553,20.497538,422.35857999999996,207.64302,geogrid,geogrid
iter-0,6,PORO,Total,Dorne,Crevasse,0.2000681,,0.39495027,0.0,0.13404869,0.2660878,0.051775157,geogrid,geogrid
iter-0,6,SW,Total,Dorne,Crevasse,0.9060546,,1.0,0.0,0.3710614,1.0,0.2416529,geogrid,geogrid
iter-0,6,PERM,Total,IronIslands,Background,15.14484,,100.0,0.0548268,1.7118256,36.86183,19.992157000000002,geogrid,geogrid
iter-0,6,PORO,Total,IronIslands,Background,0.11098399,,0.33042237,0.0,0.047306392,0.17475235,0.049103662,geogrid,geogrid
iter-0,6,SW,Total,IronIslands,Background,0.6471251,,1.0,0.0,0.21960758,1.0,0.34161887,geogrid,geogrid
iter-0,6,PERM,Total,IronIslands,Channel,2904.8206,,10000.0,6.405431299999999,397.99667,7963.456,2846.8035,geogrid,geogrid
iter-0,6,PORO,Total,IronIslands,Channel,0.24586414,,0.42824215,0.025394231,0.18173014,0.30922150000000004,0.05007577,geogrid,geogrid
iter-0,6,SW,Total,IronIslands,Channel,0.19378194,,1.0,0.016391503,0.027212594,1.0,0.32867643,geogrid,geogrid
iter-0,6,PERM,Total,IronIslands,Crevasse,170.66492,,1000.0,2.2722728,21.793041,415.17242000000005,204.26926,geogrid,geogrid
iter-0,6,PORO,Total,IronIslands,Crevasse,0.2007724,,0.3881107,0.02177988,0.13529138,0.26483586,0.049659852000000004,geogrid,geogrid
iter-0,6,SW,Total,IronIslands,Crevasse,0.25473934,,1.0,0.04180944,0.07947662,1.0,0.28861135,geogrid,geogrid
iter-0,6,PERM,Total,North,Background,11.333997,,100.0,0.070382476,1.3087393999999999,27.199144,15.692924,geogrid,geogrid
iter-0,6,PORO,Total,North,Background,0.099767864,,0.3104347,0.0,0.03321849,0.16568139,0.05042605,geogrid,geogrid
iter-0,6,SW,Total,North,Background,0.9941969999999999,,1.0,0.0,1.0,1.0,0.06379937,geogrid,geogrid
iter-0,6,PERM,Total,North,Channel,3048.3083,,10000.0,19.814835000000002,450.90117999999995,8387.783000000001,2904.9126,geogrid,geogrid
iter-0,6,PORO,Total,North,Channel,0.24935539,,0.45619982,0.043879718,0.18497668,0.31393182,0.050247900000000005,geogrid,geogrid
iter-0,6,SW,Total,North,Channel,0.98540825,,1.0,0.02082408,1.0,1.0,0.11675629,geogrid,geogrid
iter-0,6,PERM,Total,North,Crevasse,195.13226,,1000.0,2.1994447999999998,25.303013,480.12185999999997,224.45801,geogrid,geogrid
iter-0,6,PORO,Total,North,Crevasse,0.20521663,,0.38844794,0.0,0.14097048,0.26907855,0.050073646,geogrid,geogrid
iter-0,6,SW,Total,North,Crevasse,0.9886745000000001,,1.0,0.04818449,1.0,1.0,0.09922489,geogrid,geogrid
iter-0,6,PERM,Total,Reach,Background,11.600926,,100.0,0.076800615,1.4133117,26.912290000000002,15.686869,geogrid,geogrid
iter-0,6,PORO,Total,Reach,Background,0.10614900000000001,,0.30805784,0.0,0.042657264,0.16862626,0.04840876,geogrid,geogrid
iter-0,6,SW,Total,Reach,Background,0.74239635,,1.0,0.0,0.32583794,1.0,0.29483628,geogrid,geogrid
iter-0,6,PERM,Total,Reach,Channel,3033.4243,,10000.0,19.131270999999998,426.43942000000004,8405.34,2906.8127,geogrid,geogrid
iter-0,6,PORO,Total,Reach,Channel,0.24956216,,0.49466872,0.055584386,0.18411052,0.31491426,0.05096475,geogrid,geogrid
iter-0,6,SW,Total,Reach,Channel,0.4000612,,1.0,0.016753312,0.03923055,1.0,0.44129756,geogrid,geogrid
iter-0,6,PERM,Total,Reach,Crevasse,187.46187,,1000.0,0.88703513,23.263378,462.7494,223.25235,geogrid,geogrid
iter-0,6,PORO,Total,Reach,Crevasse,0.20487319,,0.4050843,0.0,0.1414529,0.2692467,0.049674377,geogrid,geogrid
iter-0,6,SW,Total,Reach,Crevasse,0.49256223,,1.0,0.0,0.10702729,1.0,0.3931667,geogrid,geogrid
iter-0,6,PERM,Total,Stormlands,Background,17.727733999999998,,100.0,0.14304063,2.0865738,44.152985,20.541943,geogrid,geogrid
iter-0,6,PORO,Total,Stormlands,Background,0.11360014,,0.30220956,0.0,0.045633964000000006,0.17732966,0.05091646,geogrid,geogrid
iter-0,6,SW,Total,Stormlands,Background,0.2226935,,0.55455023,0.0,0.14747670000000002,0.31619509999999995,0.072331004,geogrid,geogrid
iter-0,6,PERM,Total,Stormlands,Channel,3266.985,,10000.0,60.92580400000001,571.20325,9238.694,2938.4165,geogrid,geogrid
iter-0,6,PORO,Total,Stormlands,Channel,0.2538458,,0.42809030000000003,0.086018965,0.19297662,0.31449857,0.047306333,geogrid,geogrid
iter-0,6,SW,Total,Stormlands,Channel,0.033993788,,0.11589118,0.015751602,0.020810064,0.048776977,0.011669661000000001,geogrid,geogrid
iter-0,6,PERM,Total,Stormlands,Crevasse,172.30556,,1000.0,6.160687,25.617727,452.865,203.5744,geogrid,geogrid
iter-0,6,PORO,Total,Stormlands,Crevasse,0.20597781,,0.37755483,0.08443515,0.147325,0.26907885,0.046397854,geogrid,geogrid
iter-0,6,SW,Total,Stormlands,Crevasse,0.10503205,,0.27903557,0.039789602,0.05889105,0.16591741,0.040866937,geogrid,geogrid
iter-0,6,PERM,Total,Vale,Background,12.549576,,100.0,0.049164277,1.3261216999999998,29.752527,17.872510000000002,geogrid,geogrid
iter-0,6,PORO,Total,Vale,Background,0.09931129,,0.2806539,0.0,0.03345318,0.16481204,0.049972884,geogrid,geogrid
iter-0,6,SW,Total,Vale,Background,0.668899,,1.0,0.0,0.19990560000000002,1.0,0.36587518,geogrid,geogrid
iter-0,6,PERM,Total,Vale,Channel,3282.3508,,10000.0,39.368443,531.6229,8996.952,2940.1726,geogrid,geogrid
iter-0,6,PORO,Total,Vale,Channel,0.25354996,,0.42995387,0.07033126,0.19229443,0.31543455,0.047707498,geogrid,geogrid
iter-0,6,SW,Total,Vale,Channel,0.5899609,,1.0,0.01743157,0.029677745,1.0,0.46568832,geogrid,geogrid
iter-0,6,PERM,Total,Vale,Crevasse,164.44682,,1000.0,3.2284799,22.48145,368.19223,193.39105,geogrid,geogrid
iter-0,6,PORO,Total,Vale,Crevasse,0.203072,,0.35879162,0.047401845,0.14096533,0.26454279999999997,0.048333727,geogrid,geogrid
iter-0,6,SW,Total,Vale,Crevasse,0.6051033,,1.0,0.046999168,0.08576974,1.0,0.42996898,geogrid,geogrid
iter-0,6,PERM,Total,Westerlands,Background,11.481442,,100.0,0.035173766,1.4407885,26.775963,15.100317,geogrid,geogrid
iter-0,6,PORO,Total,Westerlands,Background,0.10187554,,0.30202007,0.0,0.037701193,0.16587597,0.048850662999999996,geogrid,geogrid
iter-0,6,SW,Total,Westerlands,Background,0.9820015999999999,,1.0,0.0,1.0,1.0,0.10183896,geogrid,geogrid
iter-0,6,PERM,Total,Westerlands,Channel,3201.4092,,10000.0,20.327648,474.83597000000003,8917.033000000001,2961.6167,geogrid,geogrid
iter-0,6,PORO,Total,Westerlands,Channel,0.25272527,,0.46595329999999996,0.03656362,0.19007029,0.31553116,0.04889484,geogrid,geogrid
iter-0,6,SW,Total,Westerlands,Channel,0.9470194,,1.0,0.024100125,1.0,1.0,0.2129451,geogrid,geogrid
iter-0,6,PERM,Total,Westerlands,Crevasse,176.89833000000002,,1000.0,0.6872267,22.477995,434.0647,206.85692,geogrid,geogrid
iter-0,6,PORO,Total,Westerlands,Crevasse,0.20153344,,0.39448488,0.0031417608000000002,0.13676548,0.26574847,0.04998048,geogrid,geogrid
iter-0,6,SW,Total,Westerlands,Crevasse,0.95820683,,1.0,0.06500034,1.0,1.0,0.17527238,geogrid,geogrid
iter-0,6,PERM,LowerReek,Total,Total,1315.2711,,10000.0,0.0615419,2.643441,4414.838,2398.7795,geogrid,geogrid
iter-0,6,PORO,LowerReek,Total,Total,0.17556396,,0.46143922,0.0,0.059649274,0.28788644,0.08681929,geogrid,geogrid
iter-0,6,SW,LowerReek,Total,Total,0.848843,,1.0,0.0,0.15680306,1.0,0.31806478,geogrid,geogrid
iter-0,6,PERM,MidReek,Total,Total,1176.938,,10000.0,0.0548268,2.2907012000000004,4004.428,2306.5193,geogrid,geogrid
iter-0,6,PORO,MidReek,Total,Total,0.16709445,,0.49466872,0.0,0.05786088,0.28328294,0.08572674,geogrid,geogrid
iter-0,6,SW,MidReek,Total,Total,0.8186724,,1.0,0.0,0.0972283,1.0,0.3448297,geogrid,geogrid
iter-0,6,PERM,UpperReek,Total,Total,578.30444,,10000.0,0.035173766,1.5929518,1694.7322,1705.8152,geogrid,geogrid
iter-0,6,PORO,UpperReek,Total,Total,0.13558772,,0.45984137,0.0,0.045543565999999994,0.24988735,0.07647807,geogrid,geogrid
iter-0,6,SW,UpperReek,Total,Total,0.7989163,,1.0,0.0,0.11680519,1.0,0.34876946,geogrid,geogrid
iter-0,6,PERM,Total,Dorne,Total,745.0147,,10000.0,0.0615419,1.7660661,2409.6094,1830.71,geogrid,geogrid
iter-0,6,PORO,Total,Dorne,Total,0.14472675,,0.43576750000000003,0.0,0.04563554400000001,0.26335892,0.08181379,geogrid,geogrid
iter-0,6,SW,Total,Dorne,Total,0.94843996,,1.0,0.0,1.0,1.0,0.19126146,geogrid,geogrid
iter-0,6,PERM,Total,IronIslands,Total,1101.5632,,10000.0,0.0548268,2.7199687999999997,3674.4612,2219.357,geogrid,geogrid
iter-0,6,PORO,Total,IronIslands,Total,0.16981326,,0.42824215,0.0,0.06663041,0.2794932,0.08079612,geogrid,geogrid
iter-0,6,SW,Total,IronIslands,Total,0.44048226,,1.0,0.0,0.03657153,1.0,0.39852790000000005,geogrid,geogrid
iter-0,6,PERM,Total,North,Total,1053.4907,,10000.0,0.070382476,1.9268115000000001,3583.184,2210.4817,geogrid,geogrid
iter-0,6,PORO,Total,North,Total,0.15976545,,0.45619982,0.0,0.05029806,0.2789585,0.08654658,geogrid,geogrid
iter-0,6,SW,Total,North,Total,0.99073243,,1.0,0.0,1.0,1.0,0.08851735,geogrid,geogrid
iter-0,6,PERM,Total,Reach,Total,1191.1216,,10000.0,0.076800615,2.345179,4052.1587,2318.605,geogrid,geogrid
iter-0,6,PORO,Total,Reach,Total,0.17127271,,0.49466872,0.0,0.06376979,0.2846782,0.08429536,geogrid,geogrid
iter-0,6,SW,Total,Reach,Total,0.58550835,,1.0,0.0,0.053862963,1.0,0.40246259999999995,geogrid,geogrid
iter-0,6,PERM,Total,Stormlands,Total,1753.0974,,10000.0,0.14304063,4.6220465,5663.089,2674.0918,geogrid,geogrid
iter-0,6,PORO,Total,Stormlands,Total,0.19737472,,0.42809030000000003,0.0,0.08362115,0.2964365,0.08143946,geogrid,geogrid
iter-0,6,SW,Total,Stormlands,Total,0.11066186,,0.55455023,0.0,0.023287553,0.26169053,0.099454165,geogrid,geogrid
iter-0,6,PERM,Total,Vale,Total,980.3634,,10000.0,0.049164277,1.7984113999999998,3474.6921,2177.2524,geogrid,geogrid
iter-0,6,PORO,Total,Vale,Total,0.15029316,,0.42995387,0.0,0.046860865999999994,0.27487826,0.08601586,geogrid,geogrid
iter-0,6,SW,Total,Vale,Total,0.642217,,1.0,0.0,0.04978204,1.0,0.4029413,geogrid,geogrid
iter-0,6,PERM,Total,Westerlands,Total,911.4011,,10000.0,0.035173766,1.9677618000000001,3142.1553,2113.2102,geogrid,geogrid
iter-0,6,PORO,Total,Westerlands,Total,0.15145297,,0.46595329999999996,0.0,0.050955176,0.2732083,0.08382674,geogrid,geogrid
iter-0,6,SW,Total,Westerlands,Total,0.97045225,,1.0,0.0,1.0,1.0,0.14800291,geogrid,geogrid
iter-0,6,PERM,Total,Total,Background,11.816625,,100.0,0.035173766,1.4034423,27.851645,16.008451,geogrid,geogrid
iter-0,6,PORO,Total,Total,Background,0.102386035,,0.33042237,0.0,0.037124556,0.16668550000000001,0.049444395999999995,geogrid,geogrid
iter-0,6,SW,Total,Total,Background,0.89306694,,1.0,0.0,0.40161964,1.0,0.24205606,geogrid,geogrid
iter-0,6,PERM,Total,Total,Channel,3038.8520000000003,,10000.0,6.405431299999999,441.70595999999995,8353.065,2895.8906,geogrid,geogrid
iter-0,6,PORO,Total,Total,Channel,0.24941753,,0.49466872,0.025394231,0.18555802,0.31340554,0.04984956,geogrid,geogrid
iter-0,6,SW,Total,Total,Channel,0.7048079,,1.0,0.015751602,0.042150017000000005,1.0,0.43259102,geogrid,geogrid
iter-0,6,PERM,Total,Total,Crevasse,181.81696000000002,,1000.0,0.6872267,22.895943,444.53772000000004,214.14378,geogrid,geogrid
iter-0,6,PORO,Total,Total,Crevasse,0.20297362,,0.4050843,0.0,0.138403,0.26691416,0.050031334000000004,geogrid,geogrid
iter-0,6,SW,Total,Total,Crevasse,0.7484647,,1.0,0.0,0.1201075,1.0,0.38145608,geogrid,geogrid
iter-0,6,PERM,Total,Total,Total,1002.4196,,10000.0,0.035173766,2.0408595000000003,3417.4136,2164.584,geogrid,geogrid
iter-0,6,PORO,Total,Total,Total,0.15824838,,0.49466872,0.0,0.053376056,0.27688470000000004,0.08463814,geogrid,geogrid
iter-0,6,SW,Total,Total,Total,0.82021445,,1.0,0.0,0.11790939,1.0,0.33944246,geogrid,geogrid
iter-0,7,PERM,LowerReek,Dorne,Background,7.48492,,100.0,0.065584145,0.9899264000000001,17.099823,10.035292,geogrid,geogrid
